archetype,kind,instance,base_instance,difficulty,sub_class,perturbation_type,paradigm,model,run_label,success,total_tokens,input_tokens,output_tokens,tool_call_count,latency_s,iteration_overflow,error,source_file
G,clean,g-med-2,,med,bulk_reassign,,workflow,gpt-5.4-mini-2026-03-17,run2,True,2613,2253,360,2,4.514064826995309,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-med-2,,med,bulk_reassign,,agent,gpt-5.4-mini-2026-03-17,run2,True,5550,5218,332,2,5.065722063998692,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-med-3,,med,mixed_blocked,,workflow,gpt-5.4-mini-2026-03-17,run2,False,2791,2469,322,4,8.135049390002678,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-med-3,,med,mixed_blocked,,agent,gpt-5.4-mini-2026-03-17,run2,True,5592,5034,558,10,6.0175438599981135,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-med-4,,med,pipeline_update,,workflow,gpt-5.4-mini-2026-03-17,run2,True,3222,2737,485,7,6.346951743005775,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-med-4,,med,pipeline_update,,agent,gpt-5.4-mini-2026-03-17,run2,True,7799,7304,495,9,7.57200739900145,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-med-5,,med,blocked_in_sweep,,workflow,gpt-5.4-mini-2026-03-17,run2,True,2979,2589,390,5,5.318137870002829,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-med-5,,med,blocked_in_sweep,,agent,gpt-5.4-mini-2026-03-17,run2,True,13634,13198,436,7,12.283365240000421,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-high-1,,high,two_account_sweep,,workflow,gpt-5.4-mini-2026-03-17,run2,True,4539,3544,995,15,11.237811778002651,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-high-1,,high,two_account_sweep,,agent,gpt-5.4-mini-2026-03-17,run2,True,8514,7378,1136,21,9.33207475800009,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-high-2,,high,capacity_rebalance,,workflow,gpt-5.4-mini-2026-03-17,run2,False,3761,3073,688,10,8.699296881000919,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-high-2,,high,capacity_rebalance,,agent,gpt-5.4-mini-2026-03-17,run2,True,8561,7718,843,9,8.494762456997705,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-high-3,,high,mixed_discipline,,workflow,gpt-5.4-mini-2026-03-17,run2,True,3946,3151,795,10,8.754185168996628,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-high-3,,high,mixed_discipline,,agent,gpt-5.4-mini-2026-03-17,run2,True,9043,8239,804,9,10.176447242003633,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-high-4,,high,escalated_at_scale,,workflow,gpt-5.4-mini-2026-03-17,run2,False,3857,3068,789,9,8.394555562997994,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-high-4,,high,escalated_at_scale,,agent,gpt-5.4-mini-2026-03-17,run2,False,4360,3564,796,9,5.625108754000394,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-high-5,,high,account_cycle,,workflow,gpt-5.4-mini-2026-03-17,run2,True,3884,3068,816,9,8.494125983997947,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
G,clean,g-high-5,,high,account_cycle,,agent,gpt-5.4-mini-2026-03-17,run2,True,6754,5966,788,5,6.749721205000242,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/g_validation_20260706_192528.json
H,clean,h-low-1,,low,social_post,,workflow,gpt-5.4-mini-2026-03-17,run2,True,538,449,89,0,2.173855758999707,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-low-1,,low,social_post,,agent,gpt-5.4-mini-2026-03-17,run2,True,792,694,98,0,1.8294986729961238,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-low-2,,low,short_email,,workflow,gpt-5.4-mini-2026-03-17,run2,True,540,439,101,0,1.4738813229996595,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-low-2,,low,short_email,,agent,gpt-5.4-mini-2026-03-17,run2,True,788,684,104,0,1.3660323419971974,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-low-3,,low,social_post,,workflow,gpt-5.4-mini-2026-03-17,run2,True,503,426,77,0,1.125366287000361,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-low-3,,low,social_post,,agent,gpt-5.4-mini-2026-03-17,run2,True,760,671,89,0,1.230513066999265,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-low-4,,low,short_email,,workflow,gpt-5.4-mini-2026-03-17,run2,True,522,440,82,0,1.5361451270000543,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-low-4,,low,short_email,,agent,gpt-5.4-mini-2026-03-17,run2,False,764,685,79,0,1.2315221430035308,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-low-5,,low,social_post,,workflow,gpt-5.4-mini-2026-03-17,run2,True,489,422,67,0,1.228090445001726,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-low-5,,low,social_post,,agent,gpt-5.4-mini-2026-03-17,run2,True,735,667,68,0,1.4289835250019678,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-med-1,,med,summary_email,,workflow,gpt-5.4-mini-2026-03-17,run2,True,1745,1264,481,0,4.505897395996726,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-med-1,,med,summary_email,,agent,gpt-5.4-mini-2026-03-17,run2,True,2021,1565,456,0,19.967116986998008,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-med-2,,med,one_page_report,,workflow,gpt-5.4-mini-2026-03-17,run2,True,1707,1169,538,0,4.503308526000183,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-med-2,,med,one_page_report,,agent,gpt-5.4-mini-2026-03-17,run2,True,1991,1515,476,0,4.094220280996524,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-med-3,,med,customer_email,,workflow,gpt-5.4-mini-2026-03-17,run2,True,1523,1093,430,0,7.671139557001879,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-med-3,,med,customer_email,,agent,gpt-5.4-mini-2026-03-17,run2,True,1838,1463,375,0,3.5831473780053784,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-med-4,,med,announcement_post,,workflow,gpt-5.4-mini-2026-03-17,run2,True,1282,1044,238,0,3.585800228000153,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-med-4,,med,announcement_post,,agent,gpt-5.4-mini-2026-03-17,run2,True,1744,1449,295,0,3.751459230996261,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-med-5,,med,summary_email,,workflow,gpt-5.4-mini-2026-03-17,run2,False,1389,1070,319,0,3.705401815001096,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-med-5,,med,summary_email,,agent,gpt-5.4-mini-2026-03-17,run2,False,1769,1449,320,0,4.20093991199974,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-high-1,,high,multi_section_report,,workflow,gpt-5.4-mini-2026-03-17,run2,False,3310,2312,998,0,9.420885312996688,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-high-1,,high,multi_section_report,,agent,gpt-5.4-mini-2026-03-17,run2,False,3479,2599,880,0,10.137461165002605,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-high-2,,high,multi_section_report,,workflow,gpt-5.4-mini-2026-03-17,run2,False,3375,2257,1118,0,9.831185886003368,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-high-2,,high,multi_section_report,,agent,gpt-5.4-mini-2026-03-17,run2,False,3672,2611,1061,0,9.72856141000375,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-high-3,,high,exec_email,,workflow,gpt-5.4-mini-2026-03-17,run2,False,2467,1886,581,0,7.57843827099714,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-high-3,,high,exec_email,,agent,gpt-5.4-mini-2026-03-17,run2,False,3034,2387,647,0,6.864378919999581,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-high-4,,high,multi_section_report,,workflow,gpt-5.4-mini-2026-03-17,run2,False,3209,2230,979,0,8.275543479998305,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-high-4,,high,multi_section_report,,agent,gpt-5.4-mini-2026-03-17,run2,False,3419,2576,843,0,8.502003159002925,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-high-5,,high,exec_email,,workflow,gpt-5.4-mini-2026-03-17,run2,False,2744,1957,787,0,6.657413321001513,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
H,clean,h-high-5,,high,exec_email,,agent,gpt-5.4-mini-2026-03-17,run2,False,3002,2352,650,0,7.783003967000695,False,,data/results/final/gpt-5.4-mini-2026-03-17/run2/h_validation_20260706_192900.json
A,robustness,ra-low-1,a-low-2,low,,typos,workflow,gpt-5.4-nano-2026-03-17,robustness,True,5504,5269,235,8,22.013065093007754,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/a_robustness_20260707_095926.json
A,robustness,ra-low-1,a-low-2,low,,typos,agent,gpt-5.4-nano-2026-03-17,robustness,True,6912,6807,105,3,5.422972845000913,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/a_robustness_20260707_095926.json
A,robustness,ra-low-2,a-low-4,low,,colloquial,workflow,gpt-5.4-nano-2026-03-17,robustness,True,7117,6898,219,10,22.22335588799615,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/a_robustness_20260707_095926.json
A,robustness,ra-low-2,a-low-4,low,,colloquial,agent,gpt-5.4-nano-2026-03-17,robustness,True,8000,7904,96,3,9.418266577995382,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/a_robustness_20260707_095926.json
A,robustness,ra-med-1,a-med-3,med,,jargon_synonym,workflow,gpt-5.4-nano-2026-03-17,robustness,False,5741,5487,254,9,21.700130347991944,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/a_robustness_20260707_095926.json
A,robustness,ra-med-1,a-med-3,med,,jargon_synonym,agent,gpt-5.4-nano-2026-03-17,robustness,False,7699,7575,124,3,4.1038106990017695,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/a_robustness_20260707_095926.json
A,robustness,ra-med-2,a-med-5,med,,redundant_selfcorrecting,workflow,gpt-5.4-nano-2026-03-17,robustness,True,5437,5151,286,10,20.600478972992278,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/a_robustness_20260707_095926.json
A,robustness,ra-med-2,a-med-5,med,,redundant_selfcorrecting,agent,gpt-5.4-nano-2026-03-17,robustness,True,3701,3575,126,3,6.526677772009862,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/a_robustness_20260707_095926.json
A,robustness,ra-high-1,a-high-5,high,,jargon_typos,workflow,gpt-5.4-nano-2026-03-17,robustness,True,8032,7762,270,10,19.880696129010175,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/a_robustness_20260707_095926.json
A,robustness,ra-high-1,a-high-5,high,,jargon_typos,agent,gpt-5.4-nano-2026-03-17,robustness,True,3856,3789,67,2,4.180383570987033,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/a_robustness_20260707_095926.json
B,robustness,r-low-1,b-low-1,low,,typos,workflow,gpt-5.4-nano-2026-03-17,robustness,True,1991,1878,113,0,4.143105836999894,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/b_robustness_20260706_195843.json
B,robustness,r-low-1,b-low-1,low,,typos,agent,gpt-5.4-nano-2026-03-17,robustness,True,4284,4216,68,2,3.915572177997092,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/b_robustness_20260706_195843.json
B,robustness,r-low-2,b-low-4,low,,colloquial,workflow,gpt-5.4-nano-2026-03-17,robustness,True,1994,1886,108,0,3.5644772259984165,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/b_robustness_20260706_195843.json
B,robustness,r-low-2,b-low-4,low,,colloquial,agent,gpt-5.4-nano-2026-03-17,robustness,True,4386,4297,89,2,12.774239181999292,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/b_robustness_20260706_195843.json
B,robustness,r-low-3,b-low-2,low,,jargon_synonym,workflow,gpt-5.4-nano-2026-03-17,robustness,True,1940,1869,71,0,2.756771653002943,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/b_robustness_20260706_195843.json
B,robustness,r-low-3,b-low-2,low,,jargon_synonym,agent,gpt-5.4-nano-2026-03-17,robustness,True,2739,2694,45,1,2.4227823420005734,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/b_robustness_20260706_195843.json
B,robustness,r-med-1,b-med-2,med,,redundant_selfcorrecting,workflow,gpt-5.4-nano-2026-03-17,robustness,True,2016,1908,108,1,3.438697762998345,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/b_robustness_20260706_195843.json
B,robustness,r-med-1,b-med-2,med,,redundant_selfcorrecting,agent,gpt-5.4-nano-2026-03-17,robustness,True,4400,4327,73,2,4.792787031998159,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/b_robustness_20260706_195843.json
B,robustness,r-high-1,b-high-2,high,,jargon_typos,workflow,gpt-5.4-nano-2026-03-17,robustness,False,2232,1935,297,3,6.373840362997726,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/b_robustness_20260706_195843.json
B,robustness,r-high-1,b-high-2,high,,jargon_typos,agent,gpt-5.4-nano-2026-03-17,robustness,True,12030,11551,479,11,11.154059098997095,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/b_robustness_20260706_195843.json
C,robustness,rc-low-1,c-low-1,low,,typos,workflow,gpt-5.4-nano-2026-03-17,robustness,True,1065,941,124,0,2.8888685690035345,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/c_robustness_20260706_195905.json
C,robustness,rc-low-1,c-low-1,low,,typos,agent,gpt-5.4-nano-2026-03-17,robustness,True,1128,1102,26,0,1.0927617110064602,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/c_robustness_20260706_195905.json
C,robustness,rc-low-2,c-low-2,low,,colloquial,workflow,gpt-5.4-nano-2026-03-17,robustness,True,1069,930,139,0,1.7517774239968276,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/c_robustness_20260706_195905.json
C,robustness,rc-low-2,c-low-2,low,,colloquial,agent,gpt-5.4-nano-2026-03-17,robustness,True,1117,1091,26,0,1.43831513600162,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/c_robustness_20260706_195905.json
C,robustness,rc-med-1,c-med-1,med,,jargon_synonym,workflow,gpt-5.4-nano-2026-03-17,robustness,True,1298,1101,197,0,2.355481767001038,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/c_robustness_20260706_195905.json
C,robustness,rc-med-1,c-med-1,med,,jargon_synonym,agent,gpt-5.4-nano-2026-03-17,robustness,True,1304,1262,42,0,1.2651601909965393,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/c_robustness_20260706_195905.json
C,robustness,rc-med-2,c-med-2,med,,redundant_selfcorrecting,workflow,gpt-5.4-nano-2026-03-17,robustness,True,1339,1149,190,0,2.5706358839961467,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/c_robustness_20260706_195905.json
C,robustness,rc-med-2,c-med-2,med,,redundant_selfcorrecting,agent,gpt-5.4-nano-2026-03-17,robustness,True,1352,1310,42,0,1.282743586001743,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/c_robustness_20260706_195905.json
C,robustness,rc-high-1,c-high-1,high,,jargon_typos,workflow,gpt-5.4-nano-2026-03-17,robustness,True,2492,2162,330,0,4.445162362004339,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/c_robustness_20260706_195905.json
C,robustness,rc-high-1,c-high-1,high,,jargon_typos,agent,gpt-5.4-nano-2026-03-17,robustness,True,1633,1567,66,0,1.6927611130013247,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/c_robustness_20260706_195905.json
D,robustness,rd-low-1,d-low-1,low,,indirect_status,workflow,gpt-5.4-nano-2026-03-17,robustness,True,900,818,82,9,4.552476762997685,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/d_robustness_20260706_200113.json
D,robustness,rd-low-1,d-low-1,low,,indirect_status,agent,gpt-5.4-nano-2026-03-17,robustness,True,5560,5377,183,7,67.01804200000333,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/d_robustness_20260706_200113.json
D,robustness,rd-low-2,d-low-5,low,,numeric_shorthand,workflow,gpt-5.4-nano-2026-03-17,robustness,True,864,794,70,9,4.433424208997167,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/d_robustness_20260706_200113.json
D,robustness,rd-low-2,d-low-5,low,,numeric_shorthand,agent,gpt-5.4-nano-2026-03-17,robustness,True,5561,5305,256,7,5.1702423590031685,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/d_robustness_20260706_200113.json
D,robustness,rd-med-1,d-med-1,med,,numeric_as_words,workflow,gpt-5.4-nano-2026-03-17,robustness,True,864,794,70,9,4.075138980995689,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/d_robustness_20260706_200113.json
D,robustness,rd-med-1,d-med-1,med,,numeric_as_words,agent,gpt-5.4-nano-2026-03-17,robustness,True,5562,5305,257,7,5.187489796000591,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/d_robustness_20260706_200113.json
D,robustness,rd-med-2,d-med-3,med,,numeric_shorthand,workflow,gpt-5.4-nano-2026-03-17,robustness,True,861,791,70,9,4.65745594100008,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/d_robustness_20260706_200113.json
D,robustness,rd-med-2,d-med-3,med,,numeric_shorthand,agent,gpt-5.4-nano-2026-03-17,robustness,False,5593,5296,297,7,6.439958463997755,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/d_robustness_20260706_200113.json
D,robustness,rd-high-1,d-high-1,high,,negated_and_indirect,workflow,gpt-5.4-nano-2026-03-17,robustness,True,864,794,70,9,4.048320289999538,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/d_robustness_20260706_200113.json
D,robustness,rd-high-1,d-high-1,high,,negated_and_indirect,agent,gpt-5.4-nano-2026-03-17,robustness,True,5605,5305,300,7,7.179634999003611,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/d_robustness_20260706_200113.json
D,robustness,rd-high-2,d-high-3,high,,segment_paraphrase,workflow,gpt-5.4-nano-2026-03-17,robustness,True,867,796,71,9,4.405363505997229,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/d_robustness_20260706_200113.json
D,robustness,rd-high-2,d-high-3,high,,segment_paraphrase,agent,gpt-5.4-nano-2026-03-17,robustness,True,5455,5311,144,7,8.550944515001902,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/d_robustness_20260706_200113.json
E,robustness,re-low-1,e-low-2,low,,colloquial_typos,workflow,gpt-5.4-nano-2026-03-17,robustness,True,1275,1077,198,0,3.1599700579972705,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/e_robustness_20260706_200140.json
E,robustness,re-low-1,e-low-2,low,,colloquial_typos,agent,gpt-5.4-nano-2026-03-17,robustness,True,1196,1076,120,0,1.905555846002244,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/e_robustness_20260706_200140.json
E,robustness,re-low-2,e-low-4,low,,angry_rambling,workflow,gpt-5.4-nano-2026-03-17,robustness,True,1363,1112,251,0,2.720888654999726,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/e_robustness_20260706_200140.json
E,robustness,re-low-2,e-low-4,low,,angry_rambling,agent,gpt-5.4-nano-2026-03-17,robustness,True,1271,1111,160,0,2.0367283700034022,,,data/results/final/gpt-5.4-nano-2026-03-17/robustness/e_robustness_20260706_200140.json
